      1,          50.,          25.,           0.
      2,          48.,          25.,           0.
      3,          46.,          25.,           0.
      4,          44.,          25.,           0.
      5,          42.,          25.,           0.
      6,          40.,          25.,           0.
      7,          38.,          25.,           0.
      8,          36.,          25.,           0.
      9,          34.,          25.,           0.
     10,          32.,          25.,           0.
     11,          30.,          25.,           0.
     12,          28.,          25.,           0.
     13,          26.,          25.,           0.
     14,          24.,          25.,           0.
     15,          22.,          25.,           0.
     16,          20.,          25.,           0.
     17,          18.,          25.,           0.
     18,          16.,          25.,           0.
     19,          14.,          25.,           0.
     20,          12.,          25.,           0.
     21,          10.,          25.,           0.
     22,           8.,          25.,           0.
     23,           6.,          25.,           0.
     24,           4.,          25.,           0.
     25,           2.,          25.,           0.
     26,           0.,          25.,           0.
     27,          -2.,          25.,           0.
     28,          -4.,          25.,           0.
     29,          -6.,          25.,           0.
     30,          -8.,          25.,           0.
     31,         -10.,          25.,           0.
     32,         -12.,          25.,           0.
     33,         -14.,          25.,           0.
     34,         -16.,          25.,           0.
     35,         -18.,          25.,           0.
     36,         -20.,          25.,           0.
     37,         -22.,          25.,           0.
     38,         -24.,          25.,           0.
     39,         -26.,          25.,           0.
     40,         -28.,          25.,           0.
     41,         -30.,          25.,           0.
     42,         -32.,          25.,           0.
     43,         -34.,          25.,           0.
     44,         -36.,          25.,           0.
     45,         -38.,          25.,           0.
     46,         -40.,          25.,           0.
     47,         -42.,          25.,           0.
     48,         -44.,          25.,           0.
     49,         -46.,          25.,           0.
     50,         -48.,          25.,           0.
     51,         -50.,          25.,           0.
     52,          50.,          24.,           0.
     53,          48.,          24.,           0.
     54,          46.,          24.,           0.
     55,          44.,          24.,           0.
     56,          42.,          24.,           0.
     57,          40.,          24.,           0.
     58,          38.,          24.,           0.
     59,          36.,          24.,           0.
     60,          34.,          24.,           0.
     61,          32.,          24.,           0.
     62,          30.,          24.,           0.
     63,          28.,          24.,           0.
     64,          26.,          24.,           0.
     65,          24.,          24.,           0.
     66,          22.,          24.,           0.
     67,          20.,          24.,           0.
     68,          18.,          24.,           0.
     69,          16.,          24.,           0.
     70,          14.,          24.,           0.
     71,          12.,          24.,           0.
     72,          10.,          24.,           0.
     73,           8.,          24.,           0.
     74,           6.,          24.,           0.
     75,           4.,          24.,           0.
     76,           2.,          24.,           0.
     77,           0.,          24.,           0.
     78,          -2.,          24.,           0.
     79,          -4.,          24.,           0.
     80,          -6.,          24.,           0.
     81,          -8.,          24.,           0.
     82,         -10.,          24.,           0.
     83,         -12.,          24.,           0.
     84,         -14.,          24.,           0.
     85,         -16.,          24.,           0.
     86,         -18.,          24.,           0.
     87,         -20.,          24.,           0.
     88,         -22.,          24.,           0.
     89,         -24.,          24.,           0.
     90,         -26.,          24.,           0.
     91,         -28.,          24.,           0.
     92,         -30.,          24.,           0.
     93,         -32.,          24.,           0.
     94,         -34.,          24.,           0.
     95,         -36.,          24.,           0.
     96,         -38.,          24.,           0.
     97,         -40.,          24.,           0.
     98,         -42.,          24.,           0.
     99,         -44.,          24.,           0.
    100,         -46.,          24.,           0.
    101,         -48.,          24.,           0.
    102,         -50.,          24.,           0.
    103,          50.,          23.,           0.
    104,          48.,          23.,           0.
    105,          46.,          23.,           0.
    106,          44.,          23.,           0.
    107,          42.,          23.,           0.
    108,          40.,          23.,           0.
    109,          38.,          23.,           0.
    110,          36.,          23.,           0.
    111,          34.,          23.,           0.
    112,          32.,          23.,           0.
    113,          30.,          23.,           0.
    114,          28.,          23.,           0.
    115,          26.,          23.,           0.
    116,          24.,          23.,           0.
    117,          22.,          23.,           0.
    118,          20.,          23.,           0.
    119,          18.,          23.,           0.
    120,          16.,          23.,           0.
    121,          14.,          23.,           0.
    122,          12.,          23.,           0.
    123,          10.,          23.,           0.
    124,           8.,          23.,           0.
    125,           6.,          23.,           0.
    126,           4.,          23.,           0.
    127,           2.,          23.,           0.
    128,           0.,          23.,           0.
    129,          -2.,          23.,           0.
    130,          -4.,          23.,           0.
    131,          -6.,          23.,           0.
    132,          -8.,          23.,           0.
    133,         -10.,          23.,           0.
    134,         -12.,          23.,           0.
    135,         -14.,          23.,           0.
    136,         -16.,          23.,           0.
    137,         -18.,          23.,           0.
    138,         -20.,          23.,           0.
    139,         -22.,          23.,           0.
    140,         -24.,          23.,           0.
    141,         -26.,          23.,           0.
    142,         -28.,          23.,           0.
    143,         -30.,          23.,           0.
    144,         -32.,          23.,           0.
    145,         -34.,          23.,           0.
    146,         -36.,          23.,           0.
    147,         -38.,          23.,           0.
    148,         -40.,          23.,           0.
    149,         -42.,          23.,           0.
    150,         -44.,          23.,           0.
    151,         -46.,          23.,           0.
    152,         -48.,          23.,           0.
    153,         -50.,          23.,           0.
    154,          50.,          22.,           0.
    155,          48.,          22.,           0.
    156,          46.,          22.,           0.
    157,          44.,          22.,           0.
    158,          42.,          22.,           0.
    159,          40.,          22.,           0.
    160,          38.,          22.,           0.
    161,          36.,          22.,           0.
    162,          34.,          22.,           0.
    163,          32.,          22.,           0.
    164,          30.,          22.,           0.
    165,          28.,          22.,           0.
    166,          26.,          22.,           0.
