1,60,30,0
2,58,30,0
3,56,30,0
4,54,30,0
5,52,30,0
6,50,30,0
7,48,30,0
8,46,30,0
9,44,30,0
10,42,30,0
11,40,30,0
12,38,30,0
13,36,30,0
14,34,30,0
15,32,30,0
16,30,30,0
17,28,30,0
18,26,30,0
19,24,30,0
20,22,30,0
21,20,30,0
22,18,30,0
23,16,30,0
24,14,30,0
25,12,30,0
26,10,30,0
27,8,30,0
28,6,30,0
29,4,30,0
30,2,30,0
31,0,30,0
32,-2,30,0
33,-4,30,0
34,-6,30,0
35,-8,30,0
36,-10,30,0
37,-12,30,0
38,-14,30,0
39,-16,30,0
40,-18,30,0
41,-20,30,0
42,-22,30,0
43,-24,30,0
44,-26,30,0
45,-28,30,0
46,-30,30,0
47,-32,30,0
48,-34,30,0
49,-36,30,0
50,-38,30,0
51,-40,30,0
52,-42,30,0
53,-44,30,0
54,-46,30,0
55,-48,30,0
56,-50,30,0
57,-52,30,0
58,-54,30,0
59,-56,30,0
60,-58,30,0
61,-60,30,0
62,60,28.5,0
63,58,28.5,0
64,56,28.5,0
65,54,28.5,0
66,52,28.5,0
67,50,28.5,0
68,48,28.5,0
69,46,28.5,0
70,44,28.5,0
71,42,28.5,0
72,40,28.5,0
73,38,28.5,0
74,36,28.5,0
75,34,28.5,0
76,32,28.5,0
77,30,28.5,0
78,28,28.5,0
79,26,28.5,0
80,24,28.5,0
81,22,28.5,0
82,20,28.5,0
83,18,28.5,0
84,16,28.5,0
85,14,28.5,0
86,12,28.5,0
87,10,28.5,0
88,8,28.5,0
89,6,28.5,0
90,4,28.5,0
91,2,28.5,0
92,0,28.5,0
93,-2,28.5,0
94,-4,28.5,0
95,-6,28.5,0
96,-8,28.5,0
97,-10,28.5,0
98,-12,28.5,0
99,-14,28.5,0
100,-16,28.5,0
101,-18,28.5,0
102,-20,28.5,0
103,-22,28.5,0
104,-24,28.5,0
105,-26,28.5,0
106,-28,28.5,0
107,-30,28.5,0
108,-32,28.5,0
109,-34,28.5,0
110,-36,28.5,0
111,-38,28.5,0
112,-40,28.5,0
113,-42,28.5,0
114,-44,28.5,0
115,-46,28.5,0
116,-48,28.5,0
117,-50,28.5,0
118,-52,28.5,0
119,-54,28.5,0
120,-56,28.5,0
121,-58,28.5,0
122,-60,28.5,0
123,60,27,0
124,58,27,0
125,56,27,0
126,54,27,0
127,52,27,0
128,50,27,0
129,48,27,0
130,46,27,0
131,44,27,0
132,42,27,0
133,40,27,0
134,38,27,0
135,36,27,0
136,34,27,0
137,32,27,0
138,30,27,0
139,28,27,0
140,26,27,0
141,24,27,0
142,22,27,0
143,20,27,0
144,18,27,0
145,16,27,0
146,14,27,0
147,12,27,0
148,10,27,0
149,8,27,0
150,6,27,0
151,4,27,0
152,2,27,0
153,0,27,0
154,-2,27,0
155,-4,27,0
156,-6,27,0
157,-8,27,0
158,-10,27,0
159,-12,27,0
160,-14,27,0
161,-16,27,0
162,-18,27,0
163,-20,27,0
164,-22,27,0
165,-24,27,0
166,-26,27,0
167,-28,27,0
168,-30,27,0
169,-32,27,0
170,-34,27,0
171,-36,27,0
172,-38,27,0
173,-40,27,0
174,-42,27,0
175,-44,27,0
176,-46,27,0
177,-48,27,0
178,-50,27,0
179,-52,27,0
180,-54,27,0
181,-56,27,0
182,-58,27,0
183,-60,27,0
184,60,25.5,0
185,58,25.5,0
186,56,25.5,0
187,54,25.5,0
188,52,25.5,0
189,50,25.5,0
190,48,25.5,0
191,46,25.5,0
192,44,25.5,0
193,42,25.5,0
194,40,25.5,0
195,38,25.5,0
196,36,25.5,0
197,34,25.5,0
198,32,25.5,0
199,30,25.5,0
200,28,25.5,0
201,26,25.5,0
202,24,25.5,0
203,22,25.5,0
204,20,25.5,0
205,18,25.5,0
206,16,25.5,0
207,14,25.5,0
208,12,25.5,0
209,10,25.5,0
210,8,25.5,0
211,6,25.5,0
212,4,25.5,0
213,2,25.5,0
214,0,25.5,0
215,-2,25.5,0
216,-4,25.5,0
217,-6,25.5,0
218,-8,25.5,0
219,-10,25.5,0
220,-12,25.5,0
221,-14,25.5,0
222,-16,25.5,0
223,-18,25.5,0
224,-20,25.5,0
225,-22,25.5,0
226,-24,25.5,0
227,-26,25.5,0
228,-28,25.5,0
229,-30,25.5,0
230,-32,25.5,0
231,-34,25.5,0
232,-36,25.5,0
233,-38,25.5,0
234,-40,25.5,0
235,-42,25.5,0
236,-44,25.5,0
237,-46,25.5,0
238,-48,25.5,0
239,-50,25.5,0
240,-52,25.5,0
241,-54,25.5,0
242,-56,25.5,0
243,-58,25.5,0
244,-60,25.5,0
245,60,24,0
246,58,24,0
247,56,24,0
248,54,24,0
249,52,24,0
250,50,24,0
251,48,24,0
252,46,24,0
253,44,24,0
254,42,24,0
255,40,24,0
256,38,24,0
257,36,24,0
258,34,24,0
259,32,24,0
260,30,24,0
261,28,24,0
262,26,24,0
263,24,24,0
264,22,24,0
265,20,24,0
266,18,24,0
267,16,24,0
268,14,24,0
269,12,24,0
270,10,24,0
271,8,24,0
272,6,24,0
273,4,24,0
274,2,24,0
275,0,24,0
276,-2,24,0
277,-4,24,0
278,-6,24,0
279,-8,24,0
280,-10,24,0
281,-12,24,0
282,-14,24,0
283,-16,24,0
284,-18,24,0
285,-20,24,0
286,-22,24,0
287,-24,24,0
288,-26,24,0
289,-28,24,0
290,-30,24,0
291,-32,24,0
292,-34,24,0
293,-36,24,0
294,-38,24,0
295,-40,24,0
296,-42,24,0
297,-44,24,0
298,-46,24,0
299,-48,24,0
300,-50,24,0
301,-52,24,0
302,-54,24,0
303,-56,24,0
304,-58,24,0
305,-60,24,0
306,60,22.5,0
307,58,22.5,0
308,56,22.5,0
309,54,22.5,0
310,52,22.5,0
311,50,22.5,0
312,48,22.5,0
313,46,22.5,0
314,44,22.5,0
315,42,22.5,0
316,40,22.5,0
317,38,22.5,0
318,36,22.5,0
319,34,22.5,0
320,32,22.5,0
321,30,22.5,0
322,28,22.5,0
323,26,22.5,0
324,24,22.5,0
325,22,22.5,0
326,20,22.5,0
327,18,22.5,0
328,16,22.5,0
329,14,22.5,0
330,12,22.5,0
331,10,22.5,0
332,8,22.5,0
333,6,22.5,0
334,4,22.5,0
335,2,22.5,0
336,0,22.5,0
337,-2,22.5,0
338,-4,22.5,0
339,-6,22.5,0
340,-8,22.5,0
341,-10,22.5,0
342,-12,22.5,0
343,-14,22.5,0
344,-16,22.5,0
345,-18,22.5,0
346,-20,22.5,0
347,-22,22.5,0
348,-24,22.5,0
349,-26,22.5,0
350,-28,22.5,0
351,-30,22.5,0
352,-32,22.5,0
353,-34,22.5,0
354,-36,22.5,0
355,-38,22.5,0
356,-40,22.5,0
357,-42,22.5,0
358,-44,22.5,0
359,-46,22.5,0
360,-48,22.5,0
361,-50,22.5,0
362,-52,22.5,0
363,-54,22.5,0
364,-56,22.5,0
365,-58,22.5,0
366,-60,22.5,0
367,60,21,0
368,58,21,0
369,56,21,0
370,54,21,0
371,52,21,0
372,50,21,0
373,48,21,0
374,46,21,0
375,44,21,0
376,42,21,0
377,40,21,0
378,38,21,0
379,36,21,0
380,34,21,0
381,32,21,0
382,30,21,0
383,28,21,0
384,26,21,0
385,24,21,0
386,22,21,0
387,20,21,0
388,18,21,0
389,16,21,0
390,14,21,0
391,12,21,0
392,10,21,0
393,8,21,0
394,6,21,0
395,4,21,0
396,2,21,0
397,0,21,0
398,-2,21,0
399,-4,21,0
400,-6,21,0
401,-8,21,0
402,-10,21,0
403,-12,21,0
404,-14,21,0
405,-16,21,0
406,-18,21,0
407,-20,21,0
408,-22,21,0
409,-24,21,0
410,-26,21,0
411,-28,21,0
412,-30,21,0
413,-32,21,0
414,-34,21,0
415,-36,21,0
416,-38,21,0
417,-40,21,0
418,-42,21,0
419,-44,21,0
420,-46,21,0
421,-48,21,0
422,-50,21,0
423,-52,21,0
424,-54,21,0
425,-56,21,0
426,-58,21,0
427,-60,21,0
428,60,19.5,0
429,58,19.5,0
430,56,19.5,0
431,54,19.5,0
432,52,19.5,0
433,50,19.5,0
434,48,19.5,0
435,46,19.5,0
436,44,19.5,0
437,42,19.5,0
438,40,19.5,0
439,38,19.5,0
440,36,19.5,0
441,34,19.5,0
442,32,19.5,0
443,30,19.5,0
444,28,19.5,0
445,26,19.5,0
446,24,19.5,0
447,22,19.5,0
448,20,19.5,0
449,18,19.5,0
450,16,19.5,0
451,14,19.5,0
452,12,19.5,0
453,10,19.5,0
454,8,19.5,0
455,6,19.5,0
456,4,19.5,0
457,2,19.5,0
458,0,19.5,0
459,-2,19.5,0
460,-4,19.5,0
461,-6,19.5,0
462,-8,19.5,0
463,-10,19.5,0
464,-12,19.5,0
465,-14,19.5,0
466,-16,19.5,0
467,-18,19.5,0
468,-20,19.5,0
469,-22,19.5,0
470,-24,19.5,0
471,-26,19.5,0
472,-28,19.5,0
473,-30,19.5,0
474,-32,19.5,0
475,-34,19.5,0
476,-36,19.5,0
477,-38,19.5,0
478,-40,19.5,0
479,-42,19.5,0
480,-44,19.5,0
481,-46,19.5,0
482,-48,19.5,0
483,-50,19.5,0
484,-52,19.5,0
485,-54,19.5,0
486,-56,19.5,0
487,-58,19.5,0
488,-60,19.5,0
489,60,18,0
490,58,18,0
491,56,18,0
492,54,18,0
493,52,18,0
494,50,18,0
495,48,18,0
496,46,18,0
497,44,18,0
498,42,18,0
499,40,18,0
500,38,18,0
501,36,18,0
502,34,18,0
503,32,18,0
504,30,18,0
505,28,18,0
506,26,18,0
507,24,18,0
508,22,18,0
509,20,18,0
510,18,18,0
511,16,18,0
512,14,18,0
513,12,18,0
514,10,18,0
515,8,18,0
516,6,18,0
