87.81347,100.2107,-17.03406
85.45626,98.34812,-17.40727
85.87168,98.07918,-17.74654
86.89716,98.71268,-15.92374
87.31155,98.44454,-16.26488
85.04867,96.62745,-16.51003
85.46105,96.35633,-16.85125
86.4521,96.97552,-15.07969
86.86334,96.70706,-15.42437
84.64247,94.90591,-15.61393
85.05289,94.64122,-15.96248
86.05118,95.23206,-14.22278
86.45995,94.96874,-14.57429
84.28186,93.15569,-14.75452
84.69109,92.89973,-15.11091
85.67673,93.48343,-13.36309
86.08434,93.22942,-13.72273
83.92125,91.40548,-13.89511
84.32938,91.16299,-14.26203
85.35461,91.71079,-12.52672
85.76098,91.47066,-12.89712
83.68182,89.62677,-13.05759
84.09041,89.40587,-13.43741
85.08311,89.9257,-11.70472
85.48931,89.70632,-12.08796
83.51286,87.83149,-12.2328
83.9226,87.63693,-12.62556
84.88584,88.1004,-10.95448
85.29316,87.90646,-11.35007
83.32723,85.96749,-11.59605
83.74064,85.79581,-11.99557
84.69788,86.23643,-10.29712
85.10798,86.06231,-10.69899
83.13438,84.07372,-11.04083
83.55193,83.91282,-11.44053
84.50992,84.35016,-9.701645
84.92334,84.18747,-10.10491
82.94153,82.17994,-10.4856
83.359,82.02329,-10.88707
84.33462,82.45297,-9.142459
84.74933,82.29576,-9.546564
82.75706,80.28365,-9.936444
83.17342,80.13164,-10.34085
84.162,80.54526,-8.596662
84.57777,80.39229,-9.001303
82.59903,78.37944,-9.406444
83.01949,78.23877,-9.810705
83.99159,78.63372,-8.063382
84.41082,78.49018,-8.467914
82.46619,76.45425,-8.953757
82.89497,76.32951,-9.354493
83.82957,76.71027,-7.561209
84.25519,76.58038,-7.963666
82.34374,74.52038,-8.533001
82.77772,74.40503,-8.930946
83.70968,74.76799,-7.107604
84.14162,74.64913,-7.506723
82.2213,72.58651,-8.112245
82.65608,72.47271,-8.509758
83.6089,72.81917,-6.661455
84.04341,72.70527,-7.059238
82.09885,70.65265,-7.69149
82.53532,70.55804,-8.092175
83.52707,70.86952,-6.19325
83.9634,70.77379,-6.593813
82.214,68.73158,-7.219941
82.6565,68.66204,-7.619142
83.57905,68.90638,-5.75886
84.01988,68.83208,-6.159048
82.36266,66.80217,-6.795477
82.81534,66.75868,-7.186865
83.62857,66.94231,-5.329808
84.07721,66.89181,-5.724993
82.53652,64.84976,-6.495902
82.99533,64.83087,-6.882086
83.7531,64.94833,-5.041597
84.20825,64.92532,-5.431861
82.70113,62.89642,-6.219506
83.1643,62.89982,-6.600897
83.84287,62.94475,-4.86314
84.30324,62.94361,-5.247934
82.67521,60.9239,-6.42043
83.14539,60.94893,-6.792319
83.85518,60.93375,-4.905962
84.32242,60.95234,-5.281906
82.64929,58.95139,-6.621354
83.12557,58.98853,-6.98437
83.86348,58.92547,-5.03808
84.33716,58.95862,-5.404862
82.72612,56.97851,-6.798261
83.20541,57.02919,-7.155633
83.91082,56.92176,-5.20167
84.38889,56.96871,-5.561179
82.82538,55.00556,-6.969924
83.30853,55.06945,-7.319898
83.99179,54.92469,-5.408216
84.47497,54.98312,-5.759101
82.89265,53.06122,-7.347284
83.38307,53.13418,-7.685163
84.06836,52.94619,-5.648899
84.55887,53.01131,-5.988254
83.04773,51.12265,-7.581581
83.54477,51.19303,-7.910217
84.21507,50.98634,-5.832578
84.71422,51.04912,-6.159533
83.44849,49.19186,-7.373568
83.95356,49.23695,-7.694305
84.4128,49.04084,-5.920428
84.92078,49.07871,-6.237475
83.49109,47.25607,-7.546171
84.00845,47.27096,-7.849684
84.3552,47.09944,-6.05772
84.87045,47.10884,-6.365007
83.33307,45.3175,-7.931964
83.85917,45.31421,-8.220408
84.20687,45.18078,-6.308504
84.72825,45.17246,-6.60531
83.09461,43.38258,-8.287785
83.6229,43.35417,-8.570806
84.02077,43.28172,-6.562654
84.54629,43.2491,-6.850353
82.83579,41.44448,-8.504213
83.36338,41.38483,-8.783658
83.79958,41.39791,-6.654992
84.32535,41.33767,-6.937714
82.69022,39.48491,-8.238233
83.21582,39.40488,-8.516327
83.62189,39.50879,-6.485649
84.14587,39.42829,-6.766643
82.53193,37.53273,-7.939307
83.05335,37.42858,-8.217298
83.46597,37.60931,-6.209033
83.98669,37.50674,-6.488911
82.31075,35.61713,-7.477333
82.82721,35.48956,-7.754818
83.22136,35.71357,-5.83878
83.73684,35.58776,-6.118876
82.04041,33.70155,-7.077385
82.55379,33.56253,-7.355077
82.91372,33.80841,-5.504174
83.42556,33.67041,-5.785206
81.53932,31.7861,-6.96863
82.04978,31.63824,-7.24714
82.50576,31.89638,-5.265589
83.01478,31.74976,-5.547372
81.03824,29.87065,-6.859875
81.54751,29.72075,-7.13947
82.08397,29.98181,-5.013778
82.59209,29.83065,-5.294795
80.67794,27.9659,-6.486723
81.18746,27.81258,-6.764007
81.71294,28.06923,-4.660685
82.22227,27.91221,-4.936226
80.37211,26.0653,-6.011292
80.8825,25.9001,-6.280012
81.33672,26.16488,-4.243288
81.84726,25.99516,-4.508889
79.95583,24.17572,-5.60827
80.46479,23.99069,-5.86659
80.87715,24.27724,-3.840147
81.38635,24.09108,-4.097162
79.37832,22.30223,-5.310949
79.88544,22.10343,-5.562555
80.3455,22.40433,-3.467481
80.85196,22.20429,-3.719445
78.81048,20.43164,-4.992768
79.31869,20.2281,-5.238314
79.81946,20.55233,-2.993336
80.32559,20.34617,-3.240992
78.4054,18.6097,-4.323204
78.91509,18.40512,-4.564797
79.33353,18.71851,-2.440721
79.84103,18.51207,-2.685293
78.01051,16.80045,-3.61562
78.51935,16.59426,-3.857623
78.83465,17.03956,-2.086439
79.34253,16.83391,-2.330924
77.62676,15.00508,-2.866433
78.13457,14.79677,-3.108792
78.50013,15.43802,-1.423727
79.0061,15.23102,-1.67098
77.23656,13.19913,-2.148901
77.74658,12.99529,-2.390422
78.16782,13.77731,-0.6724425
78.67232,13.5709,-0.9231935
76.82795,11.36295,-1.521737
77.33993,11.16365,-1.76288
77.83164,12.042,0.07089765
78.33642,11.83849,-0.181632
288.915,171.6725,-74.22939
288.6418,171.256,-74.56389
287.709,173.0881,-74.96156
287.4351,172.6745,-75.299
286.948,172.0203,-73.05569
286.6758,171.6033,-73.39042
288.3334,170.7455,-72.55499
288.062,170.3256,-72.88673
286.503,174.5037,-75.69373
286.23,174.0921,-76.03438
285.5698,173.2986,-73.48963
285.2976,172.8852,-73.82873
284.8939,175.6026,-75.73882
284.6231,175.1902,-76.08023
284.0383,174.4381,-73.65235
283.7685,174.0249,-73.99368
283.1774,176.6172,-75.60102
282.9102,176.2037,-75.94401
282.4272,175.502,-73.66838
282.1615,175.0878,-74.01167
281.4343,177.5689,-75.39579
281.172,177.1543,-75.74124
280.7395,176.4651,-73.54566
280.4782,176.0498,-73.89089
279.6672,178.464,-75.13003
279.4124,178.0445,-75.4751
279.0196,177.3725,-73.34799
278.764,176.9537,-73.69338
277.8608,179.272,-74.85452
277.6159,178.8427,-75.19468
277.2769,178.2324,-73.1081
277.0308,177.8062,-73.45137
276.0433,180.0554,-74.57626
275.8051,179.6205,-74.914
275.5022,179.0377,-72.86873
275.265,178.6055,-73.21071
274.2258,180.8389,-74.29799
273.9944,180.4025,-74.63856
273.7133,179.8134,-72.64143
273.4831,179.3783,-72.98444
272.4011,181.6206,-74.07681
272.1792,181.1808,-74.4193
271.9134,180.587,-72.44385
271.6907,180.148,-72.78691
270.566,182.3999,-73.9359
270.3505,181.9562,-74.27755
270.1036,181.3614,-72.28858
269.8871,180.9181,-72.63005
268.731,183.1791,-73.79499
268.5175,182.7348,-74.13708
268.2857,182.1333,-72.15343
268.0736,181.6882,-72.49543
266.8959,183.9584,-73.65409
266.6972,183.5082,-73.99742
266.4677,182.9083,-72.0436
266.2695,182.4584,-72.38747
265.0388,184.6934,-73.64578
264.8585,184.2343,-73.98737
264.6277,183.6434,-72.01416
264.4457,183.1857,-72.35673
263.1758,185.4164,-73.67332
263.0019,184.9528,-74.01217
262.7817,184.3632,-72.02886
262.6066,183.9006,-72.36848
261.3234,186.1586,-73.75905
261.1537,185.6919,-74.09579
260.9403,185.0863,-72.08157
260.7699,184.6204,-72.41917
259.485,186.9257,-73.92087
259.3187,186.4569,-74.25642
259.1016,185.8072,-72.15964
258.9357,185.3392,-72.49646
257.6465,187.6928,-74.0827
257.4909,187.2175,-74.41409
257.2504,186.4756,-72.19255
257.0923,186.0033,-72.52717
255.707,188.0926,-73.87969
255.5698,187.606,-74.20273
255.3648,187.0203,-72.07306
255.2242,186.5387,-72.40215
253.7559,188.451,-73.63551
253.6293,187.9606,-73.95728
253.4389,187.4213,-71.93333
253.3138,186.9338,-72.25987
251.8049,188.8093,-73.39134
251.6773,188.3226,-73.71813
251.5091,187.8027,-71.79308
251.3841,187.3172,-72.12268
249.8632,189.2105,-73.21879
249.7339,188.7247,-73.54626
249.5986,188.2564,-71.70443
249.4703,187.7733,-72.0363
247.9656,189.815,-73.38635
247.8375,189.3272,-73.71139
247.7134,188.8003,-71.75776
247.5862,188.3167,-72.08928
246.0679,190.4194,-73.55391
245.9424,189.931,-73.87893
245.8337,189.3505,-71.84763
245.71,188.866,-72.17913
244.1703,191.0239,-73.72148
244.0493,190.536,-74.04902
243.9435,189.8392,-71.87897
243.8237,189.3543,-72.21136
242.2457,191.4029,-73.58734
242.1307,190.915,-73.91707
242.0318,190.2072,-71.74273
241.9174,189.7216,-72.07602
240.2968,191.5781,-73.18062
240.1894,191.0898,-73.51236
240.0892,190.5164,-71.54873
239.9829,190.0299,-71.88333
238.346,191.8961,-73.03421
238.2457,191.4077,-73.36802
238.132,190.8637,-71.46382
238.0335,190.3769,-71.80048
236.3938,192.3215,-73.08394
236.305,191.8332,-73.42108
236.1691,191.2692,-71.48455
236.0832,190.7823,-71.82449
234.4453,192.7453,-73.20142
234.3686,192.2581,-73.54324
234.2002,191.6492,-71.60109
234.1261,191.163,-71.94479
232.5001,193.1673,-73.38263
232.432,192.6818,-73.72847
232.2391,192.047,-71.7446
232.1736,191.5621,-72.09183
230.5489,193.5614,-73.55279
230.4912,193.0768,-73.90182
230.2749,192.4018,-71.91228
230.2192,191.9178,-72.2624
228.5795,193.8729,-73.69019
228.53,193.3895,-74.04224
228.3113,192.7291,-72.06765
228.264,192.2459,-72.42027
226.6099,194.1832,-73.82832
226.5718,193.7003,-74.18239
226.3483,193.0237,-72.23831
226.3112,192.5409,-72.59266
224.6345,194.4279,-74.0082
224.607,193.9445,-74.36254
224.389,193.2946,-72.43007
224.3617,192.8113,-72.78463
222.6591,194.6727,-74.18808
222.6394,194.1886,-74.54203
222.4339,193.5525,-72.65586
222.4146,193.0687,-73.01023
220.7166,194.9784,-74.54028
220.7031,194.4928,-74.89254
220.4902,193.8259,-72.94106
220.4776,193.3419,-73.29546
218.7773,195.2902,-74.90983
218.767,194.8031,-75.26007
218.5499,194.0874,-73.22642
218.5432,193.6046,-73.58251
216.8192,195.5289,-75.19686
216.8177,195.043,-75.54874
216.5974,194.2878,-73.46211
216.6003,193.8075,-73.82164
214.8297,195.6468,-75.34724
214.8359,195.1662,-75.70638
214.6342,194.3663,-73.63856
214.6441,193.8891,-74.00212
212.8422,195.7001,-75.42049
212.8482,195.2252,-75.78716
212.6649,194.3693,-73.71759
212.6695,193.8932,-74.08266
210.8617,195.5231,-75.21876
210.8577,195.0461,-75.58278
210.6961,194.3169,-73.67595
210.6854,193.8365,-74.0352
208.8788,195.404,-75.06906
208.8623,194.9183,-75.42108
208.7249,194.3652,-73.5922
208.704,193.8785,-73.94244
206.8856,195.533,-75.14219
206.8679,195.0432,-75.48836
206.7504,194.4754,-73.6245
206.7337,193.9862,-73.9715
204.8925,195.662,-75.21532
204.8837,195.1733,-75.56337
204.781,194.6046,-73.7419
204.7733,194.1162,-74.09029
202.9449,195.9251,-75.57588
202.9415,195.436,-75.92343
202.8238,194.7848,-73.97354
202.8182,194.2956,-74.32091
200.998,196.1905,-75.94145
200.9913,195.6985,-76.28475
200.8685,194.9759,-74.20693
200.8584,194.4838,-74.55003
199.0161,196.3184,-76.1055
199.0098,195.823,-76.44388
198.9011,195.1343,-74.35254
198.8931,194.6394,-74.69165
197.0207,196.3928,-76.1912
197.018,195.897,-76.52909
196.9253,195.214,-74.45158
196.9236,194.7185,-74.78993
195.024,196.4128,-76.18831
195.0197,195.9191,-76.52915
194.9453,195.2406,-74.4998
194.9424,194.7464,-74.84015
193.0263,196.3979,-76.12835
193.0194,195.9049,-76.47037
192.9667,195.2628,-74.49227
192.9603,194.7699,-74.83433
191.0286,196.3829,-76.0684
191.0217,195.8896,-76.40996
190.9893,195.2759,-74.46783
190.9823,194.7833,-74.8103
189.0307,196.3779,-76.02121
189.024,195.8847,-76.36286
189.0109,195.2839,-74.43924
189.0044,194.7913,-74.7818
187.0323,196.3847,-75.9891
187.0253,195.8925,-76.33221
187.0312,195.2787,-74.3991
187.0249,194.7867,-74.74241
185.0346,196.3857,-75.93505
185.0245,195.8949,-76.28005
185.0443,195.2521,-74.32874
185.0351,194.7611,-74.67333
183.0376,196.3798,-75.85466
183.0242,195.8887,-76.19908
183.0415,195.216,-74.20419
183.0281,194.7255,-74.54949
181.0551,196.3003,-75.67674
181.0449,195.8079,-76.01949
181.031,195.1492,-74.00663
181.023,194.6604,-74.3545
179.0978,196.093,-75.32977
179.0985,195.605,-75.6788
179.0066,195.0222,-73.80073
179.0132,194.5391,-74.15645
177.1503,195.9648,-75.12193
177.169,195.4854,-75.48228
176.9649,194.9207,-73.78278
176.9872,194.444,-74.14642
175.2573,196.2737,-75.68379
175.288,195.7983,-76.0486
174.9413,195.0889,-74.16127
174.9732,194.6149,-74.52764
173.3643,196.5826,-76.24565
173.3963,196.1086,-76.61219
172.9705,195.3776,-74.71395
173.005,194.9048,-75.08177
171.5373,197.0096,-76.93272
171.573,196.5396,-77.30395
171.0862,195.7783,-75.41461
171.1256,195.3084,-75.78554
169.7124,197.4337,-77.62749
169.7674,196.9646,-77.99754
169.2496,196.1716,-76.12392
169.3047,195.7024,-76.4939
167.8576,197.678,-78.33052
167.9246,197.2039,-78.69206
167.4285,196.4528,-76.80953
167.4902,195.9796,-77.17322
165.9976,197.9125,-79.01543
166.052,197.4327,-79.37161
165.5911,196.6581,-77.36645
165.6414,196.1793,-77.72451
164.0146,197.9084,-79.26463
164.058,197.4257,-79.61844
163.6978,196.719,-77.69255
163.7383,196.2362,-78.04649
162.0315,197.9042,-79.51384
162.0713,197.4179,-79.86295
161.7699,196.7233,-77.90126
161.8056,196.2366,-78.25022
160.0402,197.8157,-79.63812
160.0801,197.3249,-79.98092
159.8152,196.6828,-78.0316
159.8522,196.192,-78.37473
158.0467,197.7063,-79.73146
158.0812,197.2147,-80.07365
157.8425,196.6096,-78.15889
157.8774,196.1175,-78.50032
156.0563,197.7351,-79.90365
156.0816,197.2464,-80.25088
155.8554,196.5809,-78.30242
155.8829,196.0906,-78.64713
154.0658,197.7666,-80.07053
154.0895,197.2802,-80.42102
153.8648,196.5726,-78.43285
153.8889,196.0841,-78.78039
152.0695,197.6704,-80.07667
152.0921,197.1831,-80.42606
151.8802,196.5664,-78.55845
151.9013,196.0776,-78.90572
150.0732,197.5742,-80.0828
150.0911,197.0865,-80.43189
149.9274,196.653,-78.77756
149.945,196.1637,-79.12435
148.2993,198.0859,-80.83718
148.3135,197.6009,-81.19014
148.0773,196.927,-79.26742
148.0931,196.4396,-79.61687
146.4863,198.5043,-81.47168
146.5022,198.0213,-81.82726
146.236,197.1921,-79.70221
146.2534,196.7073,-80.05538
144.4889,198.4758,-81.53466
144.5074,197.993,-81.8904
144.3442,197.2682,-79.90228
144.3635,196.7852,-80.25764
142.4923,198.4337,-81.58118
142.5131,197.9514,-81.93741
142.4326,197.2154,-79.93396
142.4537,196.733,-80.29017
140.5045,198.2599,-81.46876
140.5271,197.7783,-81.8259
140.5002,197.0674,-79.86131
140.5243,196.5861,-80.21879
138.5166,198.086,-81.35635
138.5401,197.6059,-81.71552
138.5453,196.9132,-79.78019
138.5717,196.4347,-80.14126
136.5287,197.9121,-81.24395
136.5544,197.4361,-81.60827
136.5695,196.7669,-79.73731
136.5985,196.2925,-80.10358
134.5418,197.7649,-81.16825
134.5689,197.2942,-81.53922
134.5882,196.6574,-79.77155
134.6181,196.1872,-80.14302
132.5638,197.8675,-81.43574
132.5925,197.4004,-81.81123
132.6064,196.6599,-79.92629
132.637,196.1928,-80.30167
130.5791,197.9306,-81.65737
130.6086,197.466,-82.03588
130.6279,196.6709,-80.11094
130.6597,196.2066,-80.48957
128.5905,197.9719,-81.85366
128.6217,197.5104,-82.23585
128.659,196.6781,-80.27739
128.693,196.217,-80.65984
126.598,197.9439,-81.96883
126.6296,197.4861,-82.35533
126.703,196.6301,-80.41253
126.7377,196.1728,-80.79936
124.6019,197.8529,-82.01008
124.6369,197.3989,-82.4008
124.7623,196.5474,-80.47148
124.8002,196.0942,-80.86283
122.6157,197.6677,-81.97879
122.6572,197.2176,-82.37331
122.8466,196.3542,-80.4649
122.8902,195.9048,-80.86008
120.6392,197.3892,-81.87562
120.684,196.9423,-82.27342
120.948,196.0512,-80.33
120.9947,195.6051,-80.72845
118.6968,197.0172,-81.6698
118.7424,196.573,-82.07055
119.0583,195.6333,-80.10166
119.1067,195.191,-80.50418
116.8214,196.46,-81.26081
116.8734,196.0217,-81.66716
117.167,195.1365,-79.76782
117.2227,194.7011,-80.1769
114.9543,195.871,-80.86344
115.0201,195.4419,-81.27764
115.2625,194.5516,-79.46978
115.3306,194.1241,-79.88524
113.1091,195.1958,-80.49744
113.1795,194.7758,-80.92005
113.314,193.9935,-79.2408
113.3881,193.5721,-79.66143
111.2135,195.0113,-80.56696
111.2759,194.6012,-81.00052
111.2878,193.6208,-79.25708
111.3582,193.2078,-79.68655
109.2758,195.2374,-81.00114
109.3379,194.8379,-81.44448
109.1673,193.4812,-79.42161
109.2377,193.0796,-79.8618
107.333,195.0284,-81.06617
107.3997,194.6407,-81.51925
107.04,193.3289,-79.65581
107.1169,192.9412,-80.10721
105.3876,194.5892,-80.93598
105.4633,194.2151,-81.39892
104.7987,193.192,-79.90451
104.8848,192.8212,-80.36829
231.8344,13.38039,57.24454
231.7344,13.20729,56.67883
233.1949,14.71457,56.63618
233.101,14.54492,56.06838
231.224,15.51969,56.69786
231.1228,15.35165,56.13082
229.9184,13.92861,57.45599
229.8116,13.75572,56.89146
234.5435,16.0602,56.0283
234.4546,15.90083,55.45673
232.5428,17.08019,56.04686
232.4503,16.92485,55.47474
235.7911,17.50246,55.42457
235.6983,17.35015,54.8517
233.8697,18.62516,55.45156
233.7766,18.47662,54.87775
237.0283,18.95879,54.83495
236.9391,18.8092,54.26078
235.2223,20.0738,54.83663
235.1285,19.92593,54.26275
238.2219,20.47354,54.30397
238.1446,20.32775,53.72711
236.4959,21.41953,54.28278
236.4114,21.27553,53.70647
239.1327,22.07749,53.7899
239.061,21.9355,53.21137
237.5,22.44611,53.90065
237.424,22.30507,53.32244
238.9707,24.01979,53.34003
238.8962,23.88103,52.76106
236.8732,23.8447,53.6433
236.7904,23.70638,53.06535
238.8463,25.96019,52.87507
238.767,25.81609,52.29805
235.7906,26.01541,53.28905
235.6944,25.87505,52.71367
238.8221,27.89554,52.37009
238.7387,27.74037,51.79653
236.4212,28.41986,52.57553
236.3258,28.26471,52.00384
239.0057,29.79787,51.80314
238.9181,29.63398,51.23263
236.9405,30.45541,51.93445
236.8479,30.29055,51.36501
239.3067,31.68154,51.20118
239.2209,31.51052,50.6325
237.5327,32.3309,51.28891
237.4433,32.15815,50.72131
240.0101,33.39035,50.60611
239.9362,33.21321,50.03763
238.3016,34.0466,50.62019
238.2201,33.86638,50.05372
241.1989,34.88818,50.01934
241.1357,34.70102,49.4528
239.2329,35.64379,49.98334
239.1618,35.45324,49.41887
242.1377,36.4868,49.37993
242.0756,36.28047,48.81995
240.0578,37.23091,49.33499
